(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "iso25")
0.231566	0.160363
0.223314	0.292398
0.214975	0.341444
0.206598	0.388175
0.198189	0.412393
0.189756	0.431671
0.181302	0.4411
0.172834	0.443914
0.164356	0.43752
0.155874	0.423597
0.147395	0.402072
0.138926	0.375696
0.130481	0.347289
0.122073	0.319012
0.113713	0.290216
0.105382	0.257622
0.0970581	0.215851
0.088687	0.188016
0.0848799	0.144452
0.0810577	0.0557474
0.0772571	0.48899
0.0750838	0.926482
0.0761595	0.602972
0.0782429	0.0970824
0.0808636	-0.282403
0.0838016	-0.549488
0.0869449	-0.767409
0.0948204	-1.02916
0.103158	-1.27316
0.111771	-1.40005
0.120556	-1.43784
0.231566	0.160363
0.231574	0.0620532
0.231581	0.0619177
0.231589	0.0619883
0.231596	0.0620355
0.231604	0.0620379
0.231611	0.0620087
0.231618	0.0619803
0.231626	0.0621268
0.231632	-0.0575075
0.231632	-0.0575075
0.223857	-0.163136
0.215637	-0.175944
0.207261	-0.237279
0.198818	-0.28279
0.190331	-0.34494
0.181797	-0.415974
0.17322	-0.514103
0.164587	-0.635873
0.155905	-0.801888
0.147149	-1.02025
0.138323	-1.24511
0.129434	-1.39342
0.120556	-1.43784
)
