(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "iso25")
0.231566	0.153502
0.223314	0.288278
0.214975	0.338323
0.206598	0.386345
0.198189	0.41235
0.189756	0.433035
0.181302	0.444329
0.172834	0.449345
0.164356	0.444968
0.155874	0.434229
0.147395	0.416282
0.138926	0.392104
0.130481	0.363218
0.122073	0.331224
0.113713	0.295902
0.105382	0.255261
0.0970581	0.204511
0.088687	0.162838
0.0848799	0.121151
0.0810577	0.0289569
0.0772571	0.471791
0.0750838	0.947207
0.0761595	0.618068
0.0782429	0.0976887
0.0808636	-0.274233
0.0838016	-0.532724
0.0869449	-0.761369
0.0948204	-1.02568
0.103158	-1.25217
0.111771	-1.38358
0.120556	-1.42714
0.231566	0.153502
0.231574	0.0525519
0.231581	0.0508526
0.231589	0.0449749
0.231596	0.0364163
0.231604	0.0369645
0.231611	0.0456305
0.231618	0.050962
0.231626	0.0527293
0.231632	-0.0452361
0.231632	-0.0452361
0.223857	-0.138668
0.215637	-0.151517
0.207261	-0.199352
0.198818	-0.243509
0.190331	-0.303153
0.181797	-0.374494
0.17322	-0.474615
0.164587	-0.601619
0.155905	-0.772917
0.147149	-0.984663
0.138323	-1.21122
0.129434	-1.37637
0.120556	-1.42714
)
