(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "iso-surface-75%")
0.242466	-1.10566
0.241144	-1.02914
0.238515	-0.922779
0.235686	-0.762296
0.236196	-0.813156
0.235241	-0.721513
0.233759	-0.636781
0.246036	0.0622001
0.247801	0.0835246
0.243039	0.0154463
0.240705	-0.0157713
0.239328	-0.0302694
0.238307	-0.0418567
0.237843	-0.0468065
0.23566	-0.0696447
0.233945	-0.100844
0.232563	-0.132412
0.231384	-0.169069
0.230347	-0.205475
0.22952	-0.240074
0.313712	0.255621
0.315494	0.248756
0.311452	0.26419
0.30922	0.272362
0.306225	0.28186
0.303232	0.290059
0.30034	0.296355
0.300044	0.296893
0.298159	0.300175
0.295836	0.303764
0.292943	0.307395
0.290313	0.309211
0.287658	0.310586
0.286999	0.310858
0.286051	0.311232
0.283438	0.311882
0.283367	0.311893
0.280444	0.311772
0.277461	0.310329
0.274468	0.306497
0.271473	0.299337
0.26848	0.286739
0.265803	0.268033
0.265028	0.260561
0.2633	0.242167
0.261315	0.216791
0.260787	0.209715
0.258003	0.169026
0.255008	0.130366
0.252017	0.108177
0.249032	0.0945907
0.247801	0.0835246
0.315479	-0.295142
0.317122	-0.260502
0.313087	-0.359283
0.3114	-0.409902
0.310865	-0.425782
0.308101	-0.496042
0.305167	-0.52973
0.302223	-0.536189
0.299754	-0.537349
0.298142	-0.544209
0.297516	-0.547655
0.294762	-0.569935
0.291813	-0.603215
0.288871	-0.655845
0.288811	-0.657259
0.286953	-0.701455
0.284796	-0.762746
0.282037	-0.832961
0.280253	-0.895577
0.277156	-0.993379
0.27508	-1.06178
0.272143	-1.14979
0.269796	-1.21043
0.26651	-1.27929
0.2654	-1.30749
0.262417	-1.34282
0.259757	-1.36104
0.257044	-1.35591
0.256713	-1.35381
0.316697	0.24195
0.315494	0.248756
0.319641	0.226433
0.322426	0.20929
0.322807	0.206464
0.324202	0.19573
0.32649	0.176812
0.328709	0.151271
0.330177	0.135754
0.331636	0.11151
0.3328	0.0893384
0.333614	0.0695584
0.333983	0.0594543
0.33411	0.0559233
0.334786	0.0305468
0.335176	0.0130853
0.335386	0.00238071
0.335598	-0.00986093
0.335875	-0.0294716
0.336122	-0.0498652
0.336201	-0.0583968
0.336429	-0.0844213
0.336562	-0.119784
0.336607	-0.13556
0.336634	-0.114559
0.336562	-0.119784
0.318368	-0.235772
0.317122	-0.260502
0.321249	-0.197627
0.323347	-0.172927
0.32532	-0.153378
0.327717	-0.136391
0.329169	-0.128391
0.330056	-0.124566
0.330343	-0.123422
0.331536	-0.11954
0.332594	-0.116748
0.33345	-0.114833
0.33415	-0.113017
0.334729	-0.111015
0.335166	-0.108937
0.335418	-0.107625
0.335796	-0.105286
0.335997	-0.103974
0.336288	-0.102547
0.336524	-0.103074
0.336634	-0.114559
0.235686	-0.762296
0.235241	-0.721513
0.238515	-0.922779
0.236196	-0.813156
0.233759	-0.636781
0.232381	-0.529252
0.231055	-0.382499
0.230664	-0.338771
0.230039	-0.269051
0.229181	-0.145076
0.2283	-0.0239224
0.228074	0.0428826
0.228023	0.0580479
0.227331	0.188194
0.226809	0.319723
0.226438	0.422797
0.226137	0.514421
0.225766	0.64141
0.225499	0.742231
0.225361	0.791016
0.225247	0.777865
0.225274	0.652002
0.225537	0.220213
0.225537	0.220074
0.225633	-0.205495
0.225919	-0.451109
0.226487	-0.355262
0.227236	-0.32483
0.227993	-0.299013
0.228754	-0.270865
0.22952	-0.240074
0.243909	-1.15854
0.242466	-1.10566
0.246763	-1.20631
0.249629	-1.26272
0.249672	-1.26354
0.252099	-1.30548
0.253204	-1.31988
0.254576	-1.33631
0.256713	-1.35381
)
