(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "z-coordinate_75")
0.276619	0.464637
0.266155	0.45559
0.258429	0.422119
0.25199	0.367489
0.246241	0.309941
0.244646	0.292688
0.24169	0.261278
0.239259	0.231576
0.236541	0.198568
0.236163	0.194104
0.231589	0.128289
0.230724	0.127537
0.230245	0.127989
0.229371	0.137882
0.228856	0.143076
0.228044	0.145783
0.227342	0.150391
0.226355	0.361091
0.22633	0.367099
0.226303	0.383501
0.225667	0.741535
0.22531	0.901582
0.225342	1.00677
0.2254	0.816927
0.225402	0.809613
0.225412	0.803995
0.225908	0.543417
0.226246	0.363663
0.226861	0.182395
0.227301	0.06334
0.227636	-0.0311628
0.227838	-0.0697114
0.228813	-0.256581
0.229664	-0.385177
0.230455	-0.472654
0.230912	-0.53081
0.231778	-0.637239
0.233195	-0.72173
0.235107	-0.832924
0.235354	-0.849309
0.237097	-0.919406
0.237739	-0.945498
0.240017	-1.01954
0.240356	-1.02715
0.243388	-1.06545
0.24661	-1.09471
0.246697	-1.09547
0.246837	-1.09447
0.251325	-1.06912
0.253761	-1.05137
0.256417	-1.00974
0.261335	-0.871867
0.261462	-0.868735
0.261544	-0.866708
0.266859	-0.732532
0.270171	-0.644249
0.276619	0.464637
0.287618	0.449752
0.297429	0.421868
0.305584	0.388634
0.31157	0.353401
0.313831	0.335881
0.315055	0.326162
0.319703	0.283219
0.322864	0.250418
0.324474	0.226277
0.324729	0.222392
0.32751	0.177598
0.32955	0.135334
0.329725	0.131156
0.33118	0.0918351
0.331522	0.0806313
0.332962	0.0263483
0.334073	-0.0269158
0.334724	-0.0686231
0.335607	-0.160913
0.336235	-0.271276
0.336242	-0.273538
0.336561	-0.374485
0.336581	-0.39142
0.336588	-0.389408
0.336606	-0.354667
0.336634	-0.327459
0.336336	-0.300531
0.336215	-0.29799
0.335952	-0.292699
0.33564	-0.290426
0.334908	-0.291043
0.334285	-0.294984
0.333135	-0.312924
0.331768	-0.335602
0.330806	-0.350285
0.329117	-0.370854
0.327617	-0.38476
0.325204	-0.398831
0.323343	-0.407007
0.319639	-0.422726
0.315603	-0.439014
0.311074	-0.452865
0.304228	-0.453556
0.298021	-0.449093
0.288103	-0.474682
0.282005	-0.504597
0.273357	-0.585199
0.270171	-0.644249
)
