(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "z-coordinate_75")
0.276619	0.127071
0.266155	0.0671322
0.258429	0.0152979
0.25199	-0.0326575
0.246241	-0.0774989
0.244646	-0.0909058
0.24169	-0.114964
0.239259	-0.136158
0.236541	-0.162409
0.236163	-0.166165
0.231589	-0.207804
0.230724	-0.217475
0.230245	-0.223236
0.229371	-0.250374
0.228856	-0.277292
0.228044	-0.324737
0.227342	-0.400796
0.226355	-0.327247
0.22633	-0.324818
0.226303	-0.310345
0.225667	-0.0245168
0.22531	0.329051
0.225342	0.730293
0.2254	0.78607
0.225402	0.787308
0.225412	0.785634
0.225908	0.695654
0.226246	0.581471
0.226861	0.447882
0.227301	0.349984
0.227636	0.27296
0.227838	0.238473
0.228813	0.0726358
0.229664	-0.0506876
0.230455	-0.139216
0.230912	-0.196396
0.231778	-0.305534
0.233195	-0.405074
0.235107	-0.539987
0.235354	-0.558764
0.237097	-0.650608
0.237739	-0.684698
0.240017	-0.793103
0.240356	-0.806123
0.243388	-0.888986
0.24661	-0.974839
0.246697	-0.977253
0.246837	-0.978835
0.251325	-1.04299
0.253761	-1.07433
0.256417	-1.08458
0.261335	-1.04118
0.261462	-1.04017
0.261544	-1.03836
0.266859	-0.927423
0.270171	-0.858143
0.276619	0.127071
0.287618	0.174791
0.297429	0.195853
0.305584	0.194836
0.31157	0.181561
0.313831	0.172986
0.315055	0.168111
0.319703	0.143576
0.322864	0.123316
0.324474	0.107762
0.324729	0.105255
0.32751	0.0763668
0.32955	0.0491897
0.329725	0.0465052
0.33118	0.0212128
0.331522	0.0140216
0.332962	-0.0207518
0.334073	-0.0547216
0.334724	-0.0813158
0.335607	-0.140509
0.336235	-0.212008
0.336242	-0.213546
0.336561	-0.285868
0.336581	-0.300843
0.336588	-0.300116
0.336606	-0.27617
0.336634	-0.256045
0.336336	-0.235352
0.336215	-0.233871
0.335952	-0.230918
0.33564	-0.230671
0.334908	-0.237731
0.334285	-0.246385
0.333135	-0.272059
0.331768	-0.296995
0.330806	-0.310798
0.329117	-0.328532
0.327617	-0.340027
0.325204	-0.352018
0.323343	-0.358233
0.319639	-0.3644
0.315603	-0.367011
0.311074	-0.378342
0.304228	-0.414641
0.298021	-0.447351
0.288103	-0.532963
0.282005	-0.6269
0.273357	-0.804035
0.270171	-0.858143
)
